,id,name,followers_count,followings_count,verified_content
29438,63343823392,君豪新城张天亮,3,1,
29439,62436114121,null177969593,6,37,
29440,4386483010,笑过39778664,0,10,
29441,5742459055,彼岸有晴天,10,11,
29442,10530088037,美猴王美花王,10,1,
29443,62634257765,手机用户62634257765,5,2,
29444,22991203843,飞黄腾达的帅哥,5,31,
29445,6086666656,你是条鱼,24,147,
29446,6725233071,瓶子12345611,26,438,
29447,6009562555,唯美亮,5,3,
29448,18613563986,光头小小强4,7,9,
29449,3893877910,亞歴山大男爵,55,436,
29450,55456173147,永欣挂面,0,5,
29451,6025743163,人之见,24,7,
29452,2745202295,zhuiofv,11,60,
29453,3443018675,用户3443018675,39,46,
29454,50240409981,皆空15,9,8,
29455,58921061739,吴艳水,2,25,
29456,23224781023,风134494751,5,13,
29457,56012949883,冷月冰风3,1,6,
29458,55766283908,手机用户55766283908,15,51,
29459,62764891553,手机用户62764891553,1,0,
29460,53999692641,手机用户53999692641,18,28,
29461,58527232161,手机用户58527232161,0,0,
29462,59305148368,手机用户59305148368,0,0,
29463,6991953033,梦之旅27,6,30,
29464,6983983984,秦旭明1,2,3,
29465,55163467173,518147280431,0,1,
29466,6094256674,中国南海海域,19,4,
29467,6386480545,机器人87020777,31,6,
29468,61651454822,满江红173118210,0,7,
29469,56585585723,任祥峰,0,0,
29470,5950503038,果然1314,26,71,
29471,57854497749,手机用户57854497749,17,0,
29472,63503943599,GGgg狗狗,0,1,
29473,5573851410,炫60462091,9,114,
29474,4496307067,梅开满天,10,51,
29475,55775976336,CNR国防时空,63720,364,中央人民广播电台中国之声国防时空官方帐号
29476,3454856196,风生水起15813491,3,15,
29477,6499169792,A-芝麻开门,11,38,
29478,6688683051,LZK105512136,10,32,
29479,5434268732,皇子的寂寞,12,38,
29480,58703846972,华夏始祖HJ,0,0,
29481,51041717952,雅典城1,1,14,
29482,52396076668,竺学根,0,9,
29483,59779441250,宇宙936690,34,42,
29484,6997885518,老司机的大爷,42,54,
29485,5731440329,手机用户5731440329,40,106,
29486,1777963582,上善弱水21456802,44,25,
29487,4693479530,铲除妖孽,23,22,
29488,65728021396,乌鸦嘴嘴巴,7,5,
29489,52441994805,阳光男生,1311,18,
29490,50029556532,百树城,23,155,
29491,53107707599,天翼用户203117884,1,2,
29492,52698335380,空气很蓝瘦,24,13,
29493,61931564104,商旅大师拉杆箱,52,19,
29494,54532828337,你我的4,0,1,
29495,54653259147,自媒体联播,82377,4,
29496,18142122510,子夜161391691,31,4,
29497,58598641005,斗犬牛,20,11,
29498,5263696067,遂宁娃,49,22,
29499,5440452379,暴风ww,19,8,
29500,2938318529,花自飘零水自流3966800,6,26,
29501,51273349163,手机用户51273349163,2,2,
29502,3246287246,用户11004441,8,31,
29503,57095958877,写无声,3,1,
29504,4055237398,手机用户4055237398,12,3,
29505,7643684662,六叔自信单双,51,3,
29506,51123209344,山水之间130829480,94,5,
29507,5488085880,梦里的记忆56597127,284,85,
29508,50636987218,武神赵子龙146275840,11,14,
29509,62075056714,心知肚明盼国强,8,3,
29510,24829182504,诚信贏天下13,0,1,
29511,14731886174,手机用户14731886174,9,2,
29512,4933501268,老侯大爷,1798,1757,
29513,6108705494,姹紫嫣红79595816,25,25,
29514,54956613963,亅ake9917,3,5,
29515,50329410322,蓝天白云170551394,0,0,
29516,52733361835,愉悅的樂,53,1,
29517,50621357765,哎嘿呦呦呦,3,1,
29518,15818286674,忧忧岁月13,10,3,
29519,59209258445,凡尘160370458,4,0,
29520,6806599697,小于113534451,2,2,
29521,6995151671,蓝天白云123097157,6,5,
29522,62175288622,时间冲不淡思念的酒,26,6,
29523,61871657889,暖心176879509,9,46,
29524,4273207854,ws铁血硬汉,83,130,
29525,6016968637,我的偶像李小龙75996626,17,34,
29526,55889233693,晓看风云起,19,47,
29527,20455108050,受伤燕斜飞19920117,10,31,
29528,53110531021,偶然140771490,18,0,
29529,1955415061,LiFt,20,109,
29530,5814337523,风往南吹66178402,208,58,
29531,6166008955,半点水81186551,3,32,
29532,51901207715,李白134251873,75,19,
29533,5745686290,果咚咚咚,3,7,
29534,50016158372,手机用户50016158372,23,26,
29535,53534831506,333454,0,2,
29536,50024653511,手机用户50024653511,12,3,
29537,18458558941,赵家二爷2,6,10,
29538,6425327529,天鹰88947149,9,42,
29539,12163395272,振兴中华之神厨李奇斌,41,26,
29540,5973100297,风雨阳光73772926,8,7,
29541,54286151943,回味888888888888,14,14,
29542,6771999916,青草池塘处处---蛙,15,31,
29543,61737952368,积173702156,7,48,
29544,6381039725,心如止水86887317,16,2,
29545,5566811777,youanmen_31f61d,64,318,
29546,3836929128,笑看人生28202695,17,1,
29547,52909156334,手机用户52909156334,7,6,
29548,61767385101,用户175730255,0,10,
29549,51301492177,手机用户51301492177,1,19,
29550,5783944485,陈忠林64770198,46,13,
29551,6488811918,烟斗91908581,8,7,
29552,51610424254,拖拉未眠,4,19,
29553,10675567246,蒲公英128218153,33,181,
29554,53469195480,七点半1234,2,7,
29555,63599366209,金刚62,2,71,
29556,20489068165,手机用户20489068165,14,5,
29557,52688684001,晋野驴,72,40,
29558,5798386459,手机用户5798386459,9,3,
29559,61666150414,此生无悔173257440,8,8,
29560,5408633150,讷言敏行53217342,10,15,
29561,6032614318,嘿嘿76706116,56,21,
29562,63223638755,kmwssf,10,114,
29563,53600446422,有你真好1479398,7,67,
29564,50339854787,乎嘎啦唔,10,0,
29565,50369962209,手机用户50369962209,2,17,
29566,3983885896,天0122,26,4,
29567,2928392215,观察者网,670501,33,观察者网官方头条号
29568,60723363748,我是想看看这名字能有多长,5,31,
29569,63531479435,手机用户63531479435,2,5,
29570,6074399300,了了78121283,1,6,
29571,5916664643,手机用户5916664643,16,14,
29572,59754302613,手机用户59754302613,7,6,
29573,24895112333,lifengjie,8,27,
29574,6367639412,强者1号,47,130,
29575,52388297314,手机用户52388297314,30,16,
29576,58074541315,追梦152920751,11,6,
29577,6285708315,竹海听风84468654,8,2,
29578,63726415879,伊芙逸,2,2,
29579,9166377235,小草1872653,2,16,
29580,18002707583,蔡国庆28,49,59,
29581,57458401356,春风化兩3,6,7,
29582,62725726828,浪漫一生180233248,1,2,
29583,50747084725,我的丫丫我爱你1,9,668,
29584,63364134121,包容187053719,0,2,
29585,60948441835,手机用户60948441835,5,5,
29586,3263315849,手机用户3263315849,1,6,
29587,5514122453,手机用户5514122453,72,131,
29588,64403832293,切片连接师傅,0,2,
29589,3972470531,招财进宝30851250,8,6,
29590,6735719830,山中春雨,57,26,
29591,54168713493,李振伟1196221795,0,5,
29592,62947593920,张宇182081523,1,5,
29593,57963245504,曹维明2,2,5,
29594,50290891180,无名草197792612,0,0,
29595,5578550319,占总60735771,11,30,
29596,61410922610,手机用户61410922610,3,19,
29597,65820187109,青青草198601256,0,2,
29598,51461483117,东凡宫,46,36,
29599,6992521347,我是一片云cbq,9,1,
29600,3847390519,老刘28419153,4,13,
29601,4371064754,手机用户风溪云轻,12,1,
29602,5457350014,山桔子,16,15,
29603,52394339532,常青树138811515,7,3,
29604,61071303983,绝不多事,2,3,
29605,5405105470,老欧53129937,0,1,
29606,6931294511,产颜青,11,3,
29607,52436822338,文脉1,0,9,
29608,6959931117,zhouLin121496531,10,7,
29609,5525144783,王会德,30,56,
29610,59262536404,我心已死179720923,0,5,
29611,52089280819,张垣4,2,17,
29612,6713251225,星107688974,25,130,
29613,13398939932,好累哦125953840,22,28,
29614,4025371873,天街小雨31847637,203,382,
29615,52573722216,不老松139017852,4,42,
29616,6784806841,红狐007,14,158,
29617,59181098446,飞鸟813068,11,36,
29618,18781926024,手机用户18781926024,8,2,
29619,58667765378,漠江之上,8,17,
29620,7924560635,手机用户7924560635,7,4,
29621,4419438102,洪坚平,230,699,
29622,60279086421,纯情小五哥,1,2,
29623,50067169622,津草民,13,45,
29624,56438867073,冬末儿,3,34,
29625,6224180583,我行我素82772019,18,17,
29626,1166877014,天行健2678271942,48,9,
29627,61373390494,手机用户61373390494,10,1,
29628,5797204372,手机用户5797204372,23,32,
29629,11517407494,13762652970,7,3,
29630,3973675190,69帅哥,2,32,
29631,59664924620,洋湖景园建材店货车拖拉机运输,6,8,
29632,6261983881,人一定要靠自己—切记,22,64,
29633,5601414864,山上地主,5,11,
29634,62022583832,夏日听雨10,20,10,
29635,4571291935,开心人44201232,4,16,
29636,3800977677,410047,2,19,
29637,2941189220,瀞XIA芯萊,9,13,
29638,51461987474,杜永华3,1,3,
29639,23608307672,孙欣之,12,70,
29640,52964234161,青青142194351,54,9,
29641,56533878910,手机用户56533878910,13,1,
29642,14993665714,太湖船夫,101,66,
29643,53265509960,尊前谈笑人依旧5,25,22,
29644,62525964170,两停立,0,5,
29645,5949975638,真理的事,23,39,
29646,50444718811,明凤21,5,29,
29647,5753370759,高原狼63062159,7,3,
29648,3772356231,EjBKOq,26,25,
29649,61377792142,雨过天晴191116204,22,130,
29650,9134363910,宝154122112,2,3,
29651,3737027724,用户3737027724,217,750,
29652,3357557884,皮卡丘12526812,5,2,
29653,64041562036,qzuser1354150,0,39,
29654,6413768267,九曲阳光,13,5,
29655,3969879905,手机用户3969879905,26,8,
29656,4919319935,才才156562937,8,35,
29657,6972964820,竹天心敢,78,14,
29658,55941168767,毛红杰2,0,8,
29659,59474224232,李汉民6,5,5,
29660,6490900695,和鸿懿,72,454,
29661,1810783845,宋22897143,25,3,
29662,59357769842,劲草161368713,6,3,
29663,25849334740,手机用户25849334740,4,6,
29664,59183345985,中赞友谊客,5,13,
29665,3084160789,重陽6,2,11,
29666,1798489361,生活如歌22455265,21,21,
29667,54602148500,手机用户54602148500,17,13,
29668,3662145342,赵德仪,12,216,
29669,58292255341,手机用户58292255341,2,6,
29670,6354763416,一根草86021030,26,3,
29671,5959683237,看淡不说,6,97,
29672,64267695452,1826305287,1,8,
29673,50901342197,qzuser131324536,6,3,
29674,3836671080,-孤独的城堡-,29,24,
29675,24170149379,手机用户24170149379,14,68,
29676,64270340183,六壬交流者,0,1,
29677,50458295442,马夫8,8,3,
29678,52791788857,Flyasolo147006967,1,13,
29679,5792251991,醉里挑灯看吴钩,11,104,
29680,52234973751,杀出一片天7,2,12,
29681,59450848396,龚义富1,1,2,
29682,50035677305,LDQOK,12,16,
29683,17894586811,雅鲁河蚕蛹,56,16,
29684,55972116275,A劳动光荣A,6,30,
29685,6336534276,手机用户13984966986,4,4,
29686,6177748837,家乡人81499671,29,129,
29687,5986782851,不爱靠边,1,34,
29688,3837755803,李霄峰28222443,6,32,
29689,6564459704,文明执法公平执法,45,43,
29690,64887783461,百惠鞋城1,1,4,
29691,55163849996,微笑快乐11,6,9,
29692,62219814876,幸福176888387,0,1,
29693,6501984268,點燃熱情,5,21,
29694,4499766482,长大的过程很长很长,18,0,
29695,62208369239,用户188816522,1,32,
29696,63124288472,浮生若梦183262805,0,1,
29697,2221305490,白沙23889093,35,30,
29698,55100445814,应有香如故2,21,39,
29699,57929346128,大浪东去不复返,296,109,
29700,4083966780,明天有吗,75,115,
29701,54888984825,西域土人,7,175,
29702,65057214634,手机用户西毒,11,4,
29703,6702576402,你是你妈13,14,12,
29704,59460340879,陋室王侯3,8,37,
29705,51902573766,牧野墨雨,11,130,
29706,4312742376,林亚亚,14,21,
29707,3269069291,狗尾草的春天10102827,9,13,
29708,50928614191,不惑181850779,4,6,
29709,6732178321,王贞国,4,8,
29710,52030521446,手机用户52030521446,6,3,
29711,59663839306,GY涵170737134,3,11,
29712,51457510954,亮剑-123,10,2,
29713,7161388829,手机用户7161388829,1616,87,
29714,53926159719,柴门闻犬123456,12,326,
29715,5799203242,山野65559819,2,38,
29716,53302117226,35156683204,6,11,
29717,3653964906,我叫郭昊没有女友,16,39,
29718,51016286332,用户51016286332,69,72,
29719,50718109053,款款踏浪,20,238,
29720,62115379005,大浪淘沙193921128,1,4,
29721,61351433039,懒虫178611910,16,14,
29722,4097182371,吐槽不是我的错,23,23,
29723,57991638873,景昇精密机械,0,2,
29724,6986738179,长发飘飘47,26,4,
29725,61713506140,warmer9,29,88,
29726,54473201918,施炜3,13,343,
29727,6911917220,搭错车6,25,13,
29728,50481993028,蒋143263527,11,13,
29729,59900712972,手机用户59900712972,32,1564,
29730,5869148329,kevin69360159,0,24,
29731,20855097279,jianychZenyi,21,0,
29732,58861437767,中国光棍敢死队,3,5,
29733,56497685987,家乡真好8,1,8,
29734,56480175098,花大大8,5,1,
29735,1831310406,大代Design,20,23,
29736,5999427448,HitMan75031442,9,12,
29737,4499509466,中国野赞君,50,74,
29738,61835186046,阿新哥10,2,8,
29739,62953961268,拉truck的牛,12,122,
29740,57564493544,Mac151671002,13,15,
29741,3431481989,精致发,24,12,
29742,56240370384,魅声T600,5,0,
29743,1568967533,邪恶龙骑士,92,68,
29744,6881655809,用户1180623,108,154,
29745,60090399223,一可可西雨,0,14,
29746,4721361258,扶桑青衣,4,12,
29747,58783477603,豆atm,0,0,
29748,65978875578,手机用户65978875578,0,3,
29749,53141428773,翼石,7,18,
29750,6059890781,子滕GF,20,8,
29751,50584715373,基仔54,9,22,
29752,3142806576,森怕盗魁-JAY,27,158,
29753,2870762724,用户3881196180,10,32,
29754,63342226450,海阔天空201969033,0,0,
29755,56944810593,诚信待人150450671,25,9,
29756,6543199748,面具的悲伤,194,1142,
29757,50610475648,毅哥129431631,2,7,
29758,4236149805,好人好难好男人,2,3,
29759,4718641004,天下贰47612928,7,81,
29760,5335425659,路过51496066,5,1,
29761,53218015590,路在脚下143364442,22,99,
29762,6832870658,你若安好我就开心,34,303,
29763,6305160891,坚持84853402,76,22,
29764,65968312642,手机用户65968312642,0,4,
29765,57487913493,北方的菠萝蜜,2,25,
29766,54483571939,乔哥144934865,9,4,
29767,2905444084,和煦落日,17,21,
29768,5843253215,孤独患者67808876,5,10,
29769,53058545728,ww141742195,10,10,
29770,51535600516,酷爸14,4,88,
29771,5487125486,I军魂,37,50,
29772,52777932373,大江东去看那一抹残阳1,4,24,
29773,25925537264,六朝粉黛失颜色,2192,141,
29774,16213707274,爸气外漏130531829,2,7,
29775,5962846705,请叫我张小贱73254701,0,25,
29776,11117425446,活该孤独终身,16,37,
29777,63534601471,MIAO115876,20,87,
29778,6535183779,堃锅锅,14,61,
29779,50878980826,坏蛋炒傻瓜,2,1,
29780,5491613333,笑看人生百态好与坏,171,287,
29781,52682643046,手机用户52682643046,12,11,
29782,6131664723,脚踢少林拳打武当,47,15,
29783,54130845335,水木年华183109474,4,4,
29784,5838724141,杨超67516607,3,24,
29785,53331181113,手机用户53331181113,43,11,
29786,6908734419,欢乐颂23,13,9,
29787,5232206715,老黄91193,37,46,
29788,5526434051,手机用户5526434051,44,99,
29789,50299250056,郑富平1,7,17,
29790,6860267104,望着天空发呆1,11,18,
29791,5375553984,东恒伟创,445,139,
29792,5871388817,哎呦白色玫瑰,22,21,
29793,58585093927,手机用户58585093927,9,2,
29794,3878899118,啊哥28979563,3,1,
29795,59165672130,妙一16,1,2,
29796,58864029000,伤心的人156980842,10,13,
29797,50788394704,忠总3,3,11,
29798,57299872850,W151160004,2,20,
29799,2922125320,江天一沫红,55,214,
29800,59940692739,眼前是真123,18,8,
29801,3517730283,我来了17752772,27,34,
29802,6552443178,雄鷹騰飛,21,288,
29803,51477333651,淡泊名利181173167,1,1,
29804,3722862923,我为你狂2014,75,156,
29805,6685079840,肯黑,12,0,
29806,6420335695,用户88624436,2,0,
29807,55258490857,牛油芝士焗咖喱,21,0,
29808,50829808410,缠树的藤条1,20,24,
29809,54236221454,手机用户54236221454,1,6,
29810,52690593065,Leo_xun,10,109,
29811,57156166129,我地是大大地良民,2,9,
29812,26109923054,紫霞你还好吗,2,6,
29813,4399952796,书欣,14,47,
29814,6565901449,ELMO96279766,32,143,
29815,59484624321,滨162157980,5,18,
29816,58847916968,老吴159452812,668,4653,
29817,59083868424,秋天的一棵树2,10,26,
29818,6635277309,江泉101061858,2,5,
29819,6418327998,玉米8805,8,34,
29820,3989462911,昭31147452,10,65,
29821,3594581031,奋勇前进13,8,8,
29822,3612116217,风雨雷电给我来,170,252,
29823,50298364339,手机用户50298364339,12,30,
29824,6353902879,手机用户6353902879,4035,1695,
29825,6045949561,西北方程式,477,103,
29826,57898737883,秋风扫落叶朱存刚,3,4,
29827,4488493016,MAIDO,19,98,
29828,5868603336,九久爱69318087,0,21,
29829,6941689291,点评完毕呵呵,41,8,
29830,3050583665,自由人5150660,6,26,
29831,65727698022,y我想问一下,2,0,
29832,56524407492,手机用户56524407492,4,1,
29833,6967778679,建军121935541,7,36,
29834,5583077097,手机用户5583077097,26,2,
29835,62959996240,正好201740031,2,5,
29836,60191446013,旭日东升205953821,1,4,
29837,6797687525,网线水晶头,5,1,
29838,55024195542,Summer145554120,0,2,
29839,5579252966,瑞丽gou,29,43,
29840,58931900643,ganxiongneng,4,2,
29841,3672028009,桓行八道,10,9,
29842,51066724302,1问3不知745,6,2,
29843,55177821030,公孙一土,5,10,
29844,3240453580,qzuser9502405,1,1,
29845,50074854702,立秋日,11,10,
29846,4711977526,手机用户4711977526,10,23,
29847,67141533208,开心205070303,2,7,
29848,14383183014,旮旯138136458,1,12,
29849,6503840160,兵工厂阿森纳手,2,4,
29850,58809250400,GoThiHa,0,18,
29851,60749277143,手机用户60749277143,8,14,
29852,6393218521,手机用户6393218521,14,34,
29853,50240223774,手机用户50240223774,12,90,
29854,58227169198,等待宁静的你,24,16,
29855,50385265534,无影127408823,4,11,
29856,6091597640,大海78682262,15,28,
29857,6006570571,青春献给小酒桌75396234,29,11,
29858,64191668229,光头190439802,4,3,
29859,53626713476,中国心王猛,6,15,
29860,59261973003,雷氏家族3,10,94,
29861,3741584636,银河星爆25147786,37,3,
29862,50847354666,无限极常国红,0,13,
29863,8804070321,手机用户8804070321,2,24,
29864,62542322354,保持沉默179124823,3,4,
29865,63234051550,顺其自然194751568,0,1,
29866,52569302723,手机用户52569302723,9,2,
29867,50015146220,孤帆叠影2,11,11,
29868,80251399,光影145482388,6,9,
29869,54517629458,天健地坤LX,7,100,
29870,54907713722,tea123654,9,1,
29871,51622095202,演員145581749,0,3,
29872,4696787447,大鹏47156892,10,5,
29873,60413055677,李小虎187983126,5,3,
29874,58063983779,真龙157340279,0,28,
29875,4960865177,缘分49087893,9,5,
29876,61047734195,手机用户61047734195,10,22,
29877,3992744479,嘿31181349,2,12,
29878,4251703524,亡灵_Ty,0,6,
29879,50886370424,jsZXD,71,797,
29880,11325452005,手机用户11325452005,10,21,
29881,61533527719,幸褔在招手,0,3,
29882,5952129019,清风明月72671951,55,28,
29883,55233181691,北风之神-纵横2,22,57,
29884,6750894655,那个没被注,9,11,
29885,61571068816,深水鱼3211,2,0,
29886,6040829436,首要分子,6,74,
29887,6651493654,兜兜里有糖102208147,9,51,
29888,5772246885,新青年64127167,7,48,
29889,65477142814,手机用户65477142814,6,1,
29890,5724020706,手机用户5724020706,90,935,
29891,60889214053,手机用户60889214053,2,1,
29892,60500066305,A韦廉詹姆斯,13,67,
29893,5562979373,风扬59982982,11,3,
29894,6325348497,你不会拧巴,11,63,
29895,55752113026,手机用户55752113026,2,0,
29896,63616797682,用户186470021,0,1,
29897,18556903769,壹霆剑,7,17,
29898,6015269069,手机用户6015269069,4,21,
29899,50324307821,bow6186934516,4,4,
29900,60299588744,飞龙在天166657941,0,7,
29901,26029699496,月挂柳梢头1,2,4,
29902,65679042070,哥198115,4,0,
29903,6876018898,情感宝典,2540,17,
29904,58980686295,旭日阳刚183561757,0,2,
29905,54719855661,说NO312996,1,2,
29906,60508345756,TeddyBear167377437,0,1,
29907,51051259041,学车来找我,0,0,
29908,58968078864,古月唯歌胡椒,4,3,
29909,14836890570,发现心境界,167,3,
29910,6105458168,低调奔跑79440507,7,38,
29911,56497460478,小马金融绵阳180417437,5,42,
29912,63679667598,qq爱已停机,2,11,
29913,4097912110,火力少年33287039,4,6,
29914,60275933383,心动通讯1,0,7,
29915,4369632852,跟风弱智喷,10,13,
29916,4267552505,ATHIS91,80,15,
29917,5570581991,584236888,4,6,
29918,54081046210,万医生W,80,421,
29919,5876664323,头条中的头头条,44,18,
29920,50216122318,high-profil125665081,1,19,
29921,60345288087,叶真行,2,3,
29922,6634672905,个性维修,12,46,
29923,5923191852,伟珊宏,15,1,
29924,61027409119,手机用户61027409119,0,0,
29925,5359239733,微笑留在嘴角51953860,0,8,
29926,50356839560,青山才烧,3,0,
29927,12726461463,向往春天的冰,71,8,
29928,5722241627,长安剑,425547,1,
29929,6166994343,想美白牙的加我,2,14,
29930,52786416762,天下147863586,3,4,
29931,57470546081,妙手回春159005387,27,26,
29932,60996012159,火焰宝藏王御茶传人扎西坚参罗,20,22,
29933,5942737806,qdqd123,10,2,
29934,60624634879,军167849093,4,6,
29935,2870215264,秋高气爽3205232,120,273,
29936,6074869004,真心英雄78121072,47,197,
29937,53407473051,四方赏晴阳,2,12,
29938,6147389814,520cwj,15,5,
29939,1399067366,灵粹,72,146,
29940,55088805735,威尔森8,27,1,
29941,6327747044,手机用户6327747044,2,5,
29942,4023964629,破比名字真难起,14,49,
29943,4605495957,风雨兼程45544656,146,77,
29944,6846951328,he负二代,11,13,
29945,55825013845,哈啥248,7,33,
29946,5573541997,历史老师小月光,1,21,
29947,24270225254,用户147372735,15,35,
29948,14066953488,农民7777777,4,10,
29949,6770813176,欧阳牧云,98,84,
29950,24848024428,今生有约刘伟,0,24,
29951,21418655635,手机用户21418655635,12,12,
29952,58885628574,用户157783526,1,1,
29953,6842239880,见义勇为之一,37,81,
29954,50302524367,手机用户50302524367,11,40,
29955,6999451853,硕果34,4,7,
29956,52021013557,醉春风53,49,32,
29957,6928039206,活着119666331,26,31,
29958,50637621561,手机用户50637621561,73,65,
29959,59758667749,手机用户59758667749,3,1,
29960,6589646341,手机用户6589646341,7,9,
29961,4010835467,三秦原野,6,17,
29962,59152034598,权威砖假,143,5,
29963,54991904412,小塔TA,16,125,
29964,6867972074,登高望元之,12,17,
29965,4148085608,西门吹牛34272480,28,32,
29966,50828981321,为中华崛起而上网,37,8,
29967,52651290032,美丽人生13957,25,60,
29968,1847387348,文明评头论足,30,52,
29969,6044434204,猫儿狮,9,5,
29970,53390364470,江东士子,5,16,
29971,3722384956,大曾24484902,5,96,
29972,52364275894,王一说,13,5,
29973,4153475532,平凡一生l,8,6,
29974,3737331746,陌上野草,41,24,
29975,3741026044,心愿25129948,7,0,
29976,5778001516,毅直在搬砖,11,26,
29977,6426073852,用户6426073852,49,285,
29978,4601796545,平常的心45481918,116,321,
29979,5555742502,手机用户5555742502,11,16,
29980,51399808734,点点的妈妈是豆豆,11,6,
29981,6960334341,雕刻时光58,11,7,
29982,5782054520,门外鲤鱼,9,13,
29983,7805894756,红霞zxy,190,193,
29984,65214869749,大张195956693,0,0,
29985,59329790264,东方红161166146,9,19,
29986,3637531081,手机用户3637531081,169,4971,
29987,59240052792,桔子160904226,6,11,
29988,59823970272,秋实18183140439,0,1,
29989,52727006594,过客QQ,27,32,
29990,65204025285,Lucky妈咪9,0,4,
29991,6999115233,秦朝6,8,18,
29992,5829615702,哇0仔,32,122,
29993,53082699372,qzuser196086556,1,2,
29994,59644855557,同总1,4,1,
29995,5538915472,太阳58996691,16,43,
29996,54062308749,明143518531,3,13,
29997,5834354287,CCTV4,600307,2,CCTV4官方帐号
29998,57375327080,现实帝,11,31,
29999,53045911088,虎哥140551566,10,1,
30000,5322792289,蓝天51334891,34,337,
30001,56566725422,吴三佳,22,15,
30002,54975604792,扎西145255316,10,86,
30003,52687207863,菩提树1609547,2,12,
30004,65340296169,手机用户65340296169,21,44,
30005,55189020413,开心14018,1,0,
30006,60913516154,江苏小红草,0,3,
30007,3848766411,P3T,31,25,
30008,65239364731,1菸錵sn,0,0,
30009,3568173713,手机用户3568173713,20,12,
30010,65709685726,手机用户65709685726,1,0,
30011,65060197934,开心太平洋15,9,2,
30012,5580524563,张刘一龙,10,13,
30013,6637006836,嘟嘟胖101198091,13,5,
30014,62863111504,手机用户62863111504,16,0,
30015,56529596622,光辉岁月149574697,7,60,
30016,50685091063,适而居定制,0,53,
30017,6666567281,手机用户6666567281,3,0,
30018,62296574330,老太太198527356,0,3,
30019,50300787427,O126723905,23,9,
30020,5699402897,呵呵9953,10,3,
30021,50045014122,风吹裤裆11,4,6,
30022,6519768917,用户6519768917,137,106,
30023,6514945558,丰收93518271,18,20,
30024,3930081974,我有很多金子,12,89,
30025,56750536428,小荷花28,2,18,
30026,62061732706,人民委员ABC,35,9,
30027,4252284018,小孟而已,18,69,
30028,62200911839,孙先生0000,10,28,
30029,4605193170,龙润茶45543271,28,25,
30030,50372248766,银河星云无限,9,20,
30031,6844982976,友之方远,26,81,
30032,10720285438,手机用户10720285438,9,22,
30033,4279093418,好时光X,34,85,
30034,58805297636,翟国彦,1,3,
30035,17531567077,有缘人173195942,2,12,
30036,55115985743,手机用户55115985743,8,3,
30037,55526888818,宝利170488085,0,12,
30038,56731584371,鑫派丽门窗1,9,4,
30039,51857808056,风起叶落190252984,17,14,
30040,6756589174,MeKly,7,86,
30041,63670596902,我们的职业,29468,4,
30042,15627535555,敬敏斋主人,17,5,
30043,62996203180,吃点树皮皮,0,3,
30044,62872509038,电话情思13,13,101,
30045,53006771269,威风渐迷失,1,23,
30046,60116623463,白云168260921,1,10,
30047,53262408995,同桌的你142146522,68,2000,
30048,3814059272,磊蛋蛋爱睡觉,28,36,
30049,5440157348,omy嘎54631641,13,37,
30050,6701229881,茶叶绿兰花香,10,31,
30051,58562915849,154612758,18,64,
30052,6677088866,二十十六,23,72,
30053,6188233274,无所谓81766578,292,133,
30054,64442586572,赵集韩桥办事处,0,0,
30055,61760883498,defman2017,33,471,
30056,50048804037,1169597274,18,64,
30057,3113653744,蓝天还会蓝,182,188,
30058,52956684065,快乐就好177923139,48,83,
30059,59802652632,勿忧伤1,5,20,
30060,3249905795,黙忆沵旳薆,9,6,
30061,4137998313,巴勒斯坦34046536,6,50,
30062,51928408510,手机用户51928408510,12,34,
30063,4632395446,小精灵松鼠,9,19,
30064,53337059458,te安,47,6,
30065,57191535319,1537202379,2,2,
30066,51612003329,家暴夫人,5,65,
30067,6843323388,瓦济恩,4,25,
30068,55892469618,锦鸿中国,14,16,
30069,6219930554,zhao趙,29,7,
30070,5998508465,非昏,12,57,
30071,62077906981,一路同行15732653187,2,0,
30072,2945537672,风的翅膀4057565,21,29,
30073,60420430376,对方正在输入1183533560,11,33,
30074,50044687649,手机用户50044687649,18,60,
30075,3997975206,抓住头发驾驾驾j,28,12,
30076,52167942846,老杨141007668,5,0,
30077,6741614546,A木头人110091316,10,16,
30078,62530885439,琪天大圣38,26,5,
30079,4215990753,自然的魅力,9,2,
30080,50921295169,壮族2,17,14,
30081,53748601927,动力火锅158938594,2,0,
30082,55104106628,ycr姚,9,12,
30083,59452152479,Ratochina,0,0,
30084,3506396105,花田错17473487,11,7,
30085,50488160077,青131010021,5,2,
30086,61328211289,心灵感应171185603,1,7,
30087,58306768006,老叶156178187,24,274,
30088,4407381963,康辉40229082,48,319,
30089,61193420147,天177351337,1,0,
30090,26110903100,普京教你,54,142,
30091,50978397653,叱咤風雲4,12,28,
30092,50005766472,凌云123829430,31,3,
30093,4885776537,亠口冂囗,9,0,
30094,62507301435,5588185571757,0,2,
30095,3158529257,小牛吖,25,16,
30096,5731445990,伏海娇龙,29,6,
30097,61329545934,手机用户61329545934,1,3,
30098,51845520632,手机用户51845520632,2,3,
30099,56482096348,手机用户56482096348,2,0,
30100,59801542621,橄榄树164048119,10,8,
30101,55532486571,手机用户55532486571,51,0,
30102,15224247668,_执着得等待_,5,2,
30103,5745571574,南方兰,30,41,
30104,6515299497,醒了没93534386,10,81,
30105,9566235499,黎明2017999,38,3,
30106,57192641955,丹凤176139696,3,0,
